event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1640,6,35,Maya Nugroho,"6, 2",16403635,3,7/31/2023,kalau bisa lebih diperbanyak lagi area destinasinya buat tidak terkesan elit banget dan sediakan juga tempat peristirahatan untuk terik matahari
1526,5,95,Ani Pratama,"3, 5",15263595,3,12/21/2022,belanja makanan gak bisa byr online sewa kendaraan sedikit
3657,6,158,Maya Wijaya,"3, 4",365736158,3,7/18/2022,untuk karyawan yg handle di depan jutek. minta dibantu untuk scan e-card malah dijutekin dan diusir tanpa solisi
1334,3,66,Agus Wijaya,"5, 3",13343366,3,7/14/2022,peta wahana akan lebih menarik dan mudah dipahami jika ditambahkan ilustrasi wahana yg lebih fresh dan fun. antrian di wahana perlu diperhatikan agar tidak berkerumun terlalu padat dan sistem sirkulasi yg lebih baik di area-area yg ramai
1640,6,111,Hadi Kurniawan,"3, 4",164036111,3,7/10/2023,"Knpa jad gangguan terus traveloka, keterangnnya belum update pdahal udah update. Tolong secepatnya diperbaiki"
1642,6,151,Maya Hidayat,"2, 3",164236151,3,6/25/2023,Jujur ya aplikasi ini sangat membantu dan saya pengguna paylater nya Tapi selama sebulan terakhir ini saya tidak bisa menggunakan paylater nya.. Sangat mengecewakan.. Saya tidak pernah telat dalam pembayaran paylater. Bahkan saya mendapatkan limit 30jt Tolong di perbaiki lagi dalam sistem pembayaran paylater nya. Terima kasih
117,1,31,Dian Hidayat,"3, 5",1172131,2,7/31/2023,"Waktu liburan sekolah ya.. mungkin sangat padat pengunjung yg ke ancol .. harusnya kami bisa lewat pintu barat tpi saat itu tiba” dialihkan ke pintu carnival terjadi antrian panjang sekali.. dari carnival sampe ke seaworld itu 4 jam … sangat kecewa sekali. Harusnya penjaga depan menanyakan tujuan kemana , harusnya yg hendak ke seaworld harusnya bisa dong lewat pintu barat.. kami beli tiket bundling 3 rekkreasi .. seaworld , bird land dan samudra .. ketika di samudra whana udah tutup semua bahkan saat itu masih jam 15.30 tpi wahana udah g boleh dinaikin.. sangat aneh sekali.. jadi cuma bisa liyat lumba” saja .. sayang bgt kan tiket mahal” … kapok mIj kesini.. petugasnya g jelas"
113,1,90,Dina Saputra,"1, 2",1132190,2,6/13/2022,wahananya kurang dan susah nyari petugas buat nanya arah
3162,1,1,Maya Putri,"5, 6",3162211,2,6/30/2023,Penarikan saldo dari Blipay sudah hampir 1 minggu dananya tidak masuk rekening
1645,6,12,Joko Susanto,"4, 2",16452612,2,2/20/2023,Gak bisa di Gunakan
1528,5,25,Agus Hartono,"6, 3",15282525,2,10/26/2022,"Pesen hotel tapi lokasi tidak sesuai, saya di sasarin malah ke kebon teh. Jalannya batu², becek, sampe hampir jatoh, kepeleset. Bener² deh yaaa.. mapss nya nga akurat. Saya saranin pake google aja deh liat nya, jgn sembarangan percaya sama titik lokasi takutnya nga sesuai. Sampe nangis trauma bgt di jalan, bener² takuttt bgt.."
118,1,116,Fandi Hartono,"2, 1",11821116,2,11/17/2021,"Agak lucu, ketika kita bayar tagihan paylatter padahal semalem belum ada denda tapi sekarang di tagih denda, bukan masalah nominal but sistem nya harus di perbaiki lagi update nya harus cepat!!!"
1652,6,56,Desi Putri,"1, 3",16522656,2,11/10/2021,Pengembalian dana tiket pesawat saya blm di kembalikan sampai sekarang
1417,4,105,Siti Susanto,"2, 6",141724105,2,7/3/2021,kasih 2 dulu klok bagus ok tambah
113,1,57,Hadi Sari,"2, 4",1132157,2,11/28/2023,"Saldo paylater hilang,dan disuruh masuk email lg malah tambah sulit"
3170,1,42,Desi Putri,"4, 6",31702142,2,9/19/2023,"baru mau coba,kata teman teman aplikasih ini bagus"
1416,4,175,Siti Septiani,"2, 5",141624175,2,6/23/2023,Kenapa akun traveloka paylater punya saya tidak bisa digunakan saat pembayaran. Dengan alasan keamanan
3454,4,194,Andi Putri,"4, 4",345424194,2,4/28/2023,"Paylater knp gak bs gunakan , kmrin krn covid agk telat bayar, tp qta bayar jg , kok d lock paylaternya"
3169,1,141,Bambang Santoso,"5, 3",316911141,1,11/1/2023,"Sy tgl 28 Oktober 2023 pesan kamar hotel, sdh TF sesuai no rek yg di minta tetapi tidak terkonfirmasi, sy merasa di rugikan dgn pihak Traveloka, sdh hubungi CS jg tidak di respon !!!!!!!! Sy sambung lg dsini...sampai detik ini tidak ada penyelesaian nya dan adapun jawaban di email jg tidak membantu sama sekali, dana sy tidak bs kembali dan tidak ada respon, ini bukan mslh nominal tetapi lbih ke kenyamanan pelanggan dan keamanan bertransaksi, hati"" dgn TRAVELOKA itu aja saran sy !!!!!!!!!"
1421,4,34,Bambang Putri,"3, 5",14211434,1,9/16/2023,"Kecewa !! Selama ini pembayaran paylater tidak ada masalah selalu sebelum jatuh tempo sudah bayar dan tidak pernah telat sama sekali dari awal join hingga skrng,, tapi kenapa tiba tiba paylater di non aktifkan ???"
1332,3,71,Hadi Putri,"3, 3",13321371,1,12/9/2023,"Sangat mengecewakan kami ratusan orang rugi ratusan juta krnaa oknum mengatasnamakan traveloka..dan traveloka tidak ada feedback nya untuk masalah ini,hrusnyaa mrekaa mengambil tindakan krna sdah mengatasnamakan traveloka dmna travekoka adalah perusahaan besar di indonesia"
1114,1,141,Bambang Santoso,"5, 3",111411141,1,9/30/2023,"pelayanan yang tidak memuaskan sama sekali, tiba tiba ada pembatalan tidak di inginkan waktu di hari h secara sepihak, seharusnya pembatalan dilakukan sebelum hari h, pelayanan yang saya dapatkan sangat tidak memuaskan sama sekali."
1424,4,18,Rudi Santoso,"4, 2",14241418,1,9/17/2023,Masa sejenis aplikasi kek kalian gak bisa kembalikan uang refun sdh 1 bulan tdak ada pengembalian pdahal yang salah kalen sendiri pake waktu segala dan nominal harga harus sesuai
1417,4,7,Maya Sari,"5, 2",1417147,1,9/24/2023,Saya transaksi paylater tapi mengajukan refund Krn pindah hotel yg lebih dekat tujuan tp masih terkena biaya bunga pengajuan paylater transaksi sebelumnya
3165,1,38,Maya Utami,"2, 1",31651138,1,10/25/2023,Berubah harga tiket pas mau beralih k pembayaran.. kan g lucu..
1553,5,177,Andi Susanto,"2, 6",155315177,1,9/30/2023,Proses tranfer refund lama
1519,5,54,Andi Kurniawan,"4, 4",15191554,1,7/13/2023,Aplikasi ini tudak berguna berapa kali saya mau boking tiket bola gak ada
3455,4,104,Fajar Utami,"2, 5",345514104,1,5/28/2023,Lemot banget aplikasinya mohon ditingkatkan lagi.
1640,6,35,Maya Nugroho,"6, 2",16401635,1,4/30/2023,Dah lama pake.... Tapi krn urusan refund bikin illfill.... Udah ngisi form disuru nunggu dua minggu... Eh sebulan kemudian disuru ngisi form lagi.... Aplikasi lain saingan banyaaaak.... Klo layanan kek gini mending auto uninstall aplikasi deh...
1529,5,52,Ani Nurhayati,"2, 2",15291552,1,4/23/2023,"Setelah di update malah gangguan terus, 408 lah gagal muat data lah"
1636,6,86,Lina Santoso,"4, 3",16365686,5,5/29/2022,"liburan seru bareng keluarga sambil bermain wahana, lebih murah beli tiket di traveloka dan sekaligus bisa dapat annual pass 1 th, proses beli tiketnya juga gampang, bisa seru-seruan terus di dufan 🤩"
1638,6,199,Rudi Putri,"2, 1",163856199,5,5/29/2022,"puas beli tiket di traveloka, diskonnya gede bgt, mayannn bgt... liburan jadi seru walaupun di dufan ruame jadi antri wahananya lama but tetep puass"
1530,5,3,Fandi Wijaya,"6, 1",1530553,5,5/27/2022,Proses sangat mudah dan cepet
1417,4,153,Budi Hartono,"5, 2",141754153,5,5/24/2022,"sangat mudah sekali, hanya tinggal scan barcode pemesanan sudah bisa masuk ancol dan dufan"
119,1,67,Joko Pratama,"1, 3",1195167,5,5/13/2022,"sangat puas 👍 ditambah diskonnya, terima kasih traveloka🤍"
3168,1,80,Sinta Susanto,"5, 2",31685180,5,5/11/2022,memuaskan sekali liburan kesini
1334,3,195,Rudi Purnama,"2, 4",133453195,5,5/3/2022,bagus nyaman bersih pokoknya seru
1212,2,179,Andi Susanto,"1, 6",121252179,5,11/23/2023,"Banyak hewan laut yang jarang dilihat, cocok untuk keluarga. Sebaiknya berkunjung diatas jam 10 karena ada pertunjukan utama."
1313,3,147,Fajar Saputra,"6, 2",131353147,5,6/21/2023,seruuu kesini sama keluarga 😍
1643,6,155,Sinta Saputra,"5, 2",164356155,5,5/28/2023,menambah pengetahuan anak - anak dengan cara yang menyenangkan..
1639,6,85,Maya Susanto,"6, 5",16395685,5,4/4/2023,"Seruuuu, anak aku bener2 seneng bgt liat biota laut dan tempatnya jg recommended buat ajak anak refeshing😁"
3657,6,16,Siti Utami,"1, 2",36575616,5,8/25/2022,Great experience😁 seruu banget
3659,6,48,Maya Kusuma,"2, 3",36595648,5,8/22/2022,"Happy bangettt pertama kali ajak anak ke seaworld. Nikmatin semua shownya satu per satu. Dari kasih makan ikan piranha, kasih makan ikan hiu, liat kk penyelam main bola di dalam aquarium, ikut membuat papercraft 😍 Dan masyaAllah aku dapet Tiket GRATIS MASUK DUFAN untuk 2 orang 😍😍😍 Alhamdulillah rezeki. Karena ikutan kuis yg diadain di dalam seaworld 🥰"
1114,1,135,Sinta Hermawan,"1, 5",111451135,5,6/26/2022,udh paling tepat ngajak anak jalan-jalan sambil belajar ya ke ancol
1313,3,110,Fajar Wijaya,"3, 6",131353110,5,6/13/2022,saya beserta keluarga sangat senang
1424,4,111,Hadi Kurniawan,"3, 4",142454111,5,5/16/2022,"Menyenangkan walaupun sulit menemui orang-orang yg bisa diajak jujur ketika ditanya. Sengaja ke ancol naik kereta dan niat staycation disana, mau naik bis warawiri ga jelas petunjuk nunggunya dimana, banyak grab bodong hahaha gilaaaa aja mending bawa kendaraan sendiri."
1644,6,44,Arif Sari,"2, 4",16444644,4,9/10/2023,harga tiket agak mahal. staf cukup membantu memberi arahan.
1335,3,89,Hadi Wijaya,"6, 4",13354389,4,1/21/2023,Pemesanan tiket via Traveloka sangat mudah dan opsi pembayaran juga sangat fleksible. Di lokasi cukup scan QR Code e tiket bisa langsung masuk tanpa kesulitan. Alangkah lebih baik kalau entrance pemegang e-tiket dibedakan sehingga memudahkan tidak bercampur dengan pengunjung yang membeli tiket di loket
1640,6,168,Lina Kurniawan,"2, 2",164046168,4,8/31/2022,"Tempatnya bagus dan bersih, cuma utk penunjuk jalan redeem voucher tidak terlihat sehingga saya harus bolak balik dari entrance ke ticket counter lagi, dan jaraknya cukup jauh. Satpamnya jg ngga ada niatan bilangin kalau itu tempat reedem voucher, akhirnya buang2 waktu saja. Satu hal lainnya, utk tempat antri tiket online sama dgn beli OTS, jd ya sia2 aja beli online. Harapannya sih ke depannya ada loket khusus pembelian online, atau bisa scan barcode jadi otomatis tiket akan keluar."
1529,5,81,Lina Rahayu,"2, 1",15294581,4,5/12/2022,"kurang penunjuk arah, dari parkiran"
1530,5,144,Sinta Rahayu,"6, 3",153045144,4,2/24/2023,niatny pas weekday biar ga antri panjang. trnyta pas kesana barengan sama banyak rombongan anak sekolah 🤣
1424,4,22,Fajar Wijaya,"2, 6",14244422,4,8/12/2022,seruu sekali tp ada beberapa wahana msh perbaikan
1111,1,153,Budi Hartono,"5, 2",111141153,4,8/6/2022,"petunjuk antrian tiket masuk kurang jelas, mungkin kalau lagi sepi oke sih... tapi kalau segitu banyak pengunjung, petunjuk alur antrian tiketnya ga keliatan dari jauh. udah antri lama, panas, eh salah jalur antrian. wahana oke banget... stand makan dan minum ada banyak,"
1648,6,101,Maya Hadiwijaya,"5, 4",164846101,4,5/2/2022,ok deh pokoknya semuanya yahhh
1641,6,185,Budi Wijaya,"6, 3",164146185,4,6/11/2023,untuk seaworld nya bagus banget... cuma untuk toiletnya bau banget
1114,1,80,Sinta Susanto,"5, 2",11143180,3,6/3/2023,"Tolong untuk pegawai Dufan pakaian biru nya tolong yang baik melayani nya ada ibu ibu marahi adik saya padahal adik saya ngantri jelas jelas adik saya sampai nangis, padahal di histeria banyak yang nunggu nya 1 orang yang naik nya banyakan tolong ya saya kurang puas untuk pelayanan sudah bayar mahal mahal pelayanan nya sangat kurang, kalo untuk wahana dll si oke cuma sangat di sayangkan ada pegawai yang seperti itu"
1417,4,120,Dewi Septiani,"5, 3",141734120,3,12/21/2022,perlu dibersihkan dan gunakan pembayaran online untuk makanan nya juga.
1643,6,12,Joko Susanto,"4, 2",16433612,3,7/3/2022,"Sejak pandemi, experience saya jadi buruk banget. Harusnya kalo kuota pengunjung sudah 100%, jumlah fast track yg disediakan juga menyesuaikan. Masa pengunjungnya 5000-10000, fast track cm 200. Justru fast track ini untuk mencegah penumpukan antrian. Kalo ga salah jg tiket premium udah gaada? agak lucu ya. Yg bikin kesel sih saya slalu dateng awal pas baru buka tapi tiba-tiba habis. Itu orang-orang yg dapet fast track pake org dalam apa gmn. Bikin org ga mood buat main di dufan. Saran, sebaiknya fast track bisa dibeli via online dgn kuota dan waktu tertentu. Zaman kita sudah canggih. Kalo reserve aja online, why fast track can't? thanks. Hope u can improve ur service, dufan. Such a bad experience for the 2nd time."
3164,1,94,Ani Susanto,"2, 4",31643194,3,6/8/2022,"seruu, tp capek keliling mondar mandir karena tidak ada petugas yg standby di titik tertentu untuk kami tanya informasi"
1332,3,144,Sinta Rahayu,"6, 3",133233144,3,6/24/2023,",ret"
1637,6,112,Ani Hadiwijaya,"3, 5",163726112,2,6/23/2023,Sya sudah bayar tapi ticket tdk terbit
1641,6,66,Agus Wijaya,"5, 3",16412666,2,6/4/2023,Masih ada hotel yg lokasinya tidak sama dengan aplikasi
1531,5,155,Sinta Saputra,"5, 2",153125155,2,12/11/2022,Tiket Paylater tidak aktif kenapa semntara tagihan ga ada yg telat
3167,1,127,Sinta Wijaya,"6, 4",316721127,2,12/8/2023,"Baru pertama kali instal, sdh bikin jengkel. Masak sedang buka2 aplikasi lain, tiba2 iklan traveloka muncul terus.. bahkan waktu buka aplikasi travelokanya sndri, iklannya ngehadang mulu.. ngeselin bgt, ganggu. Padahal bagus, byk promonya.. tpi ya itu, iklan dari traveloka sndri yg bikin downgrade, soalnya ganggu banget. Tolong diperbaiki dong.."
1334,3,38,Maya Utami,"2, 1",13341338,1,11/19/2023,"Pemesanan tiket melalui traveloka benar-benar harus hati-hati. Soalnya klo salah dan sdh melakukan pembayaran. Baik pihak traveloka maupun pihak bandara, tidak akan tanggung jawab. Walaupun ada pemberitahuan jika ada masalah, bisa refund tapi ternyata tidak. Sepertinya sengaja. Biar uang kita tidak kembali pada kita. Dsni sy coba refund prtma. Di batalkan dari sananya dan sy coba refund ulang, di batalkan juga. Semakin mengulang refund. Uang yg kita terima semakin kecil. Karna sengaja mereka ini"
1526,5,175,Siti Septiani,"2, 5",152615175,1,10/9/2023,"Buruk , sering keluar sendiri lgi cari hotel malah kluar halaman trus !!"
3166,1,112,Ani Hadiwijaya,"3, 5",316611112,1,10/12/2023,"Kesalahan memilih waktu checkin hotel dan sdh terbayar tdk bisa di kembalikan, padahal waktu checkin masih besoknya. Pihak hotelnya sdh beritikad baik untuk mereschedule namun malah pihak aplikasi yg tdk solutif. Prinsip aplikasi ini salah klik langsung hangus, mengecewakan"
119,1,110,Fajar Wijaya,"3, 6",11911110,1,8/5/2023,Semua CS ditelpon gak ada yang bisa. Order sudah dibayar tiket gak di issue
1640,6,116,Fandi Hartono,"2, 1",164016116,1,5/29/2023,Ada aplikasi bus. Tapi susah bener diketik nya. Kaya gk beres nich aplikasi
3169,1,93,Hadi Putri,"5, 6",31691193,1,5/22/2023,"Jangan pernah beli asuransi ketika menginap dihotel, ditolak menginap uang tidak kembali full, tetep dipotong pajak. Pakai ASURANSI pun gak ada kompensasi 🤣"
1427,4,11,Arif Sari,"5, 2",14271411,1,4/24/2023,"Mau refund karna salah tanggal, malah gak bisa refund, gimana sih"
1646,6,149,Dian Setiawan,"2, 4",164656149,5,7/9/2022,lebih gampang redeemnya ga pake ribet.
3657,6,177,Andi Susanto,"2, 6",365756177,5,7/3/2022,"Toilet bersih, petugas baik, ramah, profesional"
117,1,40,Joko Sari,"5, 6",1175140,5,6/29/2022,mantappp bangett... puas banget liburannya
3167,1,120,Dewi Septiani,"5, 3",316751120,5,6/28/2022,"tempatnya yg tdk membosankan... seru... wahananya keren, lingkungan nyaman"
1333,3,175,Siti Septiani,"2, 5",133353175,5,6/27/2022,"tempatnya sesuai protokol kesehatan. mudah ditemukan, bersih, dan menyenangkan"
1642,6,160,Hadi Hadiwijaya,"2, 4",164256160,5,6/26/2022,Seru banget yah sama temen-temen ke dufan
1335,3,25,Agus Hartono,"6, 3",13355325,5,5/31/2022,"Tq traveloka, tq dufan,tq a ami sayang"
1648,6,185,Budi Wijaya,"6, 3",164856185,5,5/24/2022,Seru banget! Next pasti lagi
1423,4,81,Lina Rahayu,"2, 1",14235481,5,5/11/2022,selalu menyenangkan pergi ke dufan. walaupun antri satu wahana bisa 2 jam
3168,1,139,Sinta Kurniawan,"4, 6",316851139,5,5/25/2023,pengalaman menyenangkan liburan bersama keluarga di Sea World Ancol dari mulai pembelian tiket di traveloka sampai dengan reedem tiket di venue cukup mudah sekali. Terima kasih traveloka
1110,1,156,Lina Kusuma,"4, 3",111051156,5,4/28/2023,"alhamdulilah tempat nya nyaman,rame lbih mudah pake ticket on line tdk cape antri"
1642,6,18,Rudi Santoso,"4, 2",16425618,5,1/26/2023,"Bagus banget, masih yg paling terbaik di indonesia"
1420,4,29,Bambang Putri,"3, 4",14205429,5,12/30/2022,bagus buat liburan keluarga
1110,1,127,Sinta Wijaya,"6, 4",111051127,5,12/5/2022,memperkenalkan anak tentang basic pengetahuan hewan di dalam laut. sdh mulai normal sea world jd agak ramai. pulang nya makan di bandar jakarta. liburan singkat di kepenatan waktu kerja. terimakasih traveloka buat booked tiketnya dan diskon nya.
1526,5,149,Dian Setiawan,"2, 4",152645149,4,6/29/2023,beli tiket masuk melalui traveloka yg bs lgsg dipakai dgn scan barrcode. hanya harus sampai menanyakan ke 3 staff yg bertugas utk bener pasti bhw tiket traveloka ini bs dipakai tanpa ditukarkan lagi. yg jelas harganya lebih ada promonya di traveloka
1114,1,172,Dian Kurniawan,"1, 2",111441172,4,7/7/2022,Tambahkan atraksi di siang hari agar tidak terlalu membosankan
1636,6,38,Maya Utami,"2, 1",16364638,4,2/11/2023,kebersihan oke anak saya senang
116,1,180,Andi Susanto,"6, 5",11641180,4,1/7/2023,dufan arena rekreasi keluarga di dalam kota jakarta. cocok buat semua kalangan terutama anak dan remaja. sistem online tiket diberlakukan sejak covid. uang tunai ga laku.hanya uang elektronik.tiket offline ga ada.tiket online dan kartu elektronik.awalnya kagog maklum era lahir 60 an kudet n gaptek.
1519,5,23,Fajar Kusuma,"4, 1",15194523,4,6/14/2022,"Masih seru, wahana juga aman, namun sayangnya beberapa wahana ditutup."
1638,6,51,Fandi Pratama,"2, 1",16384651,4,5/17/2022,"seru, bagus permainannya berjalan semua, fasilitas toiletnya lengkap dan banyak"
114,1,43,Lina Putri,"1, 6",1144143,4,5/14/2022,menyenangkan hanya terlalu membeludak pengunjungnya sampe-sampe cm bs naik 5 permainan karena antrian puanjang bgt
1647,6,92,Andi Susanto,"4, 4",16474692,4,5/6/2022,"Praktis, tinggal scan tiket aja untuk masuknya, tapi kemarin membludak bgt banyak orang pergi ke dufan, antrian di setiap wahananya panjang-panjang banget. Tapi overall oke kok"
3166,1,59,Siti Rahayu,"3, 5",31663159,3,10/21/2023,"Saya pesan hotel melalui traveloka, saat pesanan sudah berhasil dan terbayar, tiba-tiba pihak hotel memberi kabar bahwa kamarnya penuh, dan saya dialihkan ke properti mereka yg lain. Pihak hotel bilang bahwa itu kesalahan dari traveloka karena tidak close. Apa benar demikian?"
3659,6,38,Maya Utami,"2, 1",36593638,3,8/11/2023,Saya kasih 3 dulu lah bagus sih cuma kurang 1 aja transportasi laut ga ada kaya kaval Peri atau kendaraan laut lainnya
1529,5,180,Andi Susanto,"6, 5",152925180,2,6/23/2023,"Saya ingin mengutarakan komplain yang saya dan keluarga saya rasakan . Bertepatan tanggal 22 juni 2023 . Beberapa wahana ditutup dan tidak di operasi kan . Dan semua antrian membludak di beberapa wahana sisa yang dibuka. Kalau misalkan memang tidak bisa menampung kapasitas sebanyak ini jangan membiarkan tiket tetap terjual .bukan masalah 561rb yang saya beli tapi waktu yang akhirnya amat saya sia2 kan. Ini kedatangan saya ke indonesia setelah 4 tahun saya tinggal di luar. Di waktu yang singkat ini Dufan menjadi pilihan saya dan keluarga untuk berlibur . Tapi jauh dari ekspektasi yang sangat mengecewakan . Ice age, kora kora,istana boneka,poci poci dan mungkin beberapa lagi stop beroperasi . Datang jauh ,membayar nominal yang bukan murah hanya untuk menunggu 2 jam untuk wahana yang cuman 3 menit . Yang akhirnya 561rb hanya untuk masuk rumah miring yang kurang dr 2 menit. Memaksakan orang untuk menambah bbrp rupiah untuk wahana yang akhirnya ada biaya tambahan? Does it worth it?"
3162,1,110,Fajar Wijaya,"3, 6",316221110,2,11/28/2023,"tolong dong klu misalnya pembayaran blm diselesaikan bisa opsi pembatalan pesanan. Masa harus nunggu masa pembayaran selesai dulu. Selain itu, sistem jg lgsg dibikin batal dong ke maskapai, masa org maskapai sampai hub lwt wa krn ada pesanan statusnya belum bayar."
1335,3,71,Hadi Putri,"3, 3",13352371,2,11/2/2022,Paylater eror gimana ini
1526,5,74,Arif Purnama,"3, 2",15262574,2,4/22/2022,"Ternyata harga di aplikasi lebih mahal,, mending langsung aja bayar di hotel"
1649,6,139,Sinta Kurniawan,"4, 6",164926139,2,7/24/2021,Gua kesini cm mau nnton DMS woiii
1423,4,113,Budi Wijaya,"1, 5",142324113,2,6/12/2021,Jaringannya lemooot
1528,5,17,Fajar Wijaya,"1, 1",15282517,2,8/6/2023,Aplikasi yang bagus
3163,1,27,Fandi Purnama,"4, 6",31632127,2,7/28/2023,"Nggak bisa di buka, tampilan menu nggak ada Udah di uninstall tetep aja tampilan g berubah.."
1649,6,184,Dewi Hadiwijaya,"2, 1",164926184,2,4/26/2023,"Aku pesen hotel, udah di batalin sama pihak sana karena ga ada yg jaga.sudah konfirmasi ke treveloka juga,, sudah ku batalin juga .tertulis uangnya balik tgl 26..tapi sampe saat ini kagak ada tF an..lol"
1313,3,141,Bambang Santoso,"5, 3",131313141,1,11/15/2023,"Nih aplikasi parah di kasih limit 15jt sudah di pakai jatuh tempo ajh belum bayar selalu on time, blm 1bln level turun 2 lalu limit cuma 2jt, aplikasi sampah mempermainkan orang, ga harus juga pakai paylater cuma iseng cari poin, tau kek gini lebih baik Pake Credit Card bunga 0%, ga ke paylater ini sampah bunga besar"
1639,6,198,Siti Nugroho,"5, 2",163916198,1,10/17/2023,"Sangat mengewakan, , , saya pesen tiket bis kesalahan dari agennya 1. Nomer yg di pasang tidak aktif 2. Agen wilayahnya sudah tidak beroperasi 3. Di tiket keberangkatan jam 2 kurang baru d telpon jam 4 setelah pesen tiket lain 4. Kesalahan agen kok kami yang merugi Sudah tidak seperti dulu lagi traveloka, sangat mengecewakan"
1649,6,83,Sinta Nurhayati,"5, 5",16491683,1,9/10/2023,"Saya mau pesan tiket pesawat dari Pekanbaru ke Jakarta pada saat mau memasukkan data travelernya, harus mencantumkan nomor paspor dan tanggal habis berlakunya, sementara saya dan keluarga tidak ada paspor karna hanya dalam negeri saja dijalani. Tolong dong aplikasinya ini jangan dibuat ribet setelah di-update..saya jadi tidak bisa pesan tiket pesawat untuk liburan.."
1335,3,76,Sinta Hidayat,"3, 2",13351376,1,7/14/2023,Aplikasi payah bikin ribet costumer mending pake app lain dah drpd app ini mau reshedule saja susah dan lebih mahal dr harga hotel. Sudah jelas2 dr pihak hotel kasi reshedule tp app traveloka berbelit2 ujungnya minta tambah biaya lebih mahal dibanding boking di hotelnya langsung mending Pindah app sebelah
1528,5,179,Andi Susanto,"1, 6",152815179,1,11/25/2023,jauh bgt sama traveloka soal harganya. 👎
1110,1,181,Andi Hadiwijaya,"3, 2",111011181,1,8/15/2023,Kofor
3455,4,186,Budi Wijaya,"1, 4",345514186,1,6/4/2023,"yant tiket bus ga bisa di aksea, tolong dong"
1529,5,26,Citra Sari,"5, 1",15291526,1,4/14/2023,Aplikasih payaaaaaaaa...........!!!!
1651,6,66,Agus Wijaya,"5, 3",16515666,5,7/7/2022,Gampang menggunakan barcodenya
1641,6,153,Budi Hartono,"5, 2",164156153,5,7/3/2022,Seru bgt! Bisa jalan-jalan ke dufan bareng temen-temen🥰
1637,6,82,Fandi Nurhayati,"3, 2",16375682,5,6/3/2022,"seru banget, jadi praktis juga. love"
1420,4,42,Desi Putri,"4, 6",14205442,5,5/17/2022,"klaim oucher mudahh, langsung jd annual pass"
1637,6,31,Dian Hidayat,"3, 5",16375631,5,5/12/2022,membeli tiket lewat traveloka memudahkan saya memasuki suatu wahana tanpa harus antri lagi... karena saya bisa registrasi lewat online juga
1212,2,132,Joko Hartono,"1, 3",121252132,5,5/10/2022,"memuaskan, ngga rugi holiday datang ke jakarta"
1421,4,199,Rudi Putri,"2, 1",142154199,5,6/13/2023,"Sesuai dg pesanan dan harga lebih murah, cari tiket wisata ke traveloka aja"
1642,6,88,Fajar Hadiwijaya,"2, 6",16425688,5,5/29/2023,"perjalanan nya sangat luar biasa dan menyenangkan menghibur sekali dan untung nya bisa pesen tiket lewat Traveloka Sangat membantu sekali,, terimakasih Traveloka,🥰"
1649,6,14,Ani Purnama,"6, 2",16495614,5,5/8/2023,seaworld dan ocean dream sama sama menyenangkan..kl mau yg adem n tenang enaknya ke seaworld..kl ocean dream banyak pilihan binatang tp cuacanya panas bgt jkt duuh..
1313,3,113,Budi Wijaya,"1, 5",131353113,5,2/27/2023,"anakku suka bangett... bisa melihat ikan ikan besar, hiu. dll.. stafnya juga ramah. tiket pun terjangkau.. kalo laper ada tempat makan kok. bisa keluar makan dulu ntar kalo mau masuk lagi asal cap masuk di tangannya jangan ilang. selamat happy2🥰"
1110,1,187,Bambang Saputra,"3, 1",111051187,5,1/21/2023,"sangat menyenangkan, anak senang, orang tua juga senang. protokol kesehatan tetap diterapkan, memakai masker, tempat cuci tangan juga tersedia."
3167,1,30,Fajar Kurniawan,"5, 3",31675130,5,1/11/2023,Peak season cukup ramai sekali
3166,1,23,Fajar Kusuma,"4, 1",31665123,5,10/21/2022,"sangat menyenangkan liburan di SeaWorld, staffnya pun ramah2 sekali..."
1420,4,161,Lina Nugroho,"6, 5",142054161,5,10/5/2022,"mantap dan indah, juga menarik, sangat rekomendasi sekali"
113,1,53,Wahyu Santoso,"4, 5",1135153,5,8/17/2022,"walaupun tempatnya tidak terlalu besar, namun memuaskan👍🏼👍🏼"
1425,4,9,Dina Pratama,"2, 3",1425549,5,8/8/2022,protokol kesehatan dijalankan dengan baik
1649,6,73,Hadi Santoso,"6, 3",16494673,4,5/10/2023,Stafnya ramah dan sangat membantu.
1642,6,64,Fajar Utami,"5, 2",16424664,4,9/23/2022,semuanya bagus dan berkesan tapi ice agenya tutup padahal anak2 mau kesana
1332,3,125,Fandi Hidayat,"5, 2",133243125,4,5/8/2022,"seneng bgt, prosesnya cepet dan mudah banget. mungkin lebih enak pas hari biasa biar bisa naik wahana lebih banyak hahaha"
117,1,179,Andi Susanto,"1, 6",11741179,4,7/11/2022,hanya saja bagi pejalan kaki agak susah ya terutama bagi kita yg aksesnya turun dari stasiun ancol wara wirinya juga jarang lewat jadi kita terlalu lama nunggu entah masih beroperasi atau tidak
115,1,42,Desi Putri,"4, 6",1154142,4,6/27/2022,"Gak nyesel jauh-jauh dateng ke Ancol, ticket bundlingnya bener-bener sangat membantu"
1637,6,46,Dian Wijaya,"2, 2",16374646,4,5/19/2022,liburan di seaworld bersama keluarga
1636,6,14,Ani Purnama,"6, 2",16364614,4,5/8/2022,Okelah dapat harga yg lumayan
